term_str,x,y,n,max_pos,logn
abandoned,-4.8292203,63.321587,81.0,VBN,4.394449154672439
able,-22.979696,29.881908,294.0,JJ,5.683579767338681
abruptly,5.4529366,32.89485,54.0,RB,3.9889840465642745
absence,-21.871826,-40.346817,100.0,NN,4.605170185988092
accept,-63.28042,0.050642755,69.0,VB,4.23410650459726
accompanied,-0.8454701,58.259483,63.0,VBN,4.143134726391533
according,-71.4924,-15.745204,59.0,VBG,4.07753744390572
account,-24.876673,-32.702866,188.0,NN,5.236441962829949
accustomed,-24.830317,31.24317,70.0,VBN,4.248495242049359
achilles,-5.039756,-1.5786186,379.0,NNP,5.937536205082426
acquaintance,-22.291553,-40.691975,60.0,NN,4.0943445622221
act,-39.72118,-36.048225,116.0,NN,4.7535901911063645
action,-15.636458,-32.67186,87.0,NN,4.465908118654584
actually,-35.373436,13.672776,77.0,RB,4.343805421853684
add,-62.284218,-0.44899204,60.0,VB,4.0943445622221
added,-20.516775,70.39438,235.0,VBD,5.459585514144159
address,-65.06861,-20.41621,57.0,NN,4.04305126783455
addressed,-6.9264655,54.242516,66.0,VBD,4.189654742026425
admiration,7.0812593,-19.742529,58.0,NN,4.060443010546419
admit,-59.373463,5.3311357,85.0,VB,4.442651256490317
admitted,-21.243967,62.55726,145.0,NN,4.976733742420574
advanced,9.758722,57.777584,81.0,VBD,4.394449154672439
adventure,2.100259,-20.884666,64.0,NN,4.1588830833596715
adventures,-4.914296,-53.48171,54.0,NNS,3.9889840465642745
advice,-33.03646,-38.77283,89.0,NN,4.48863636973214
affection,-19.313217,-30.582218,75.0,NN,4.31748811353631
afraid,-26.25734,27.60299,453.0,JJ,6.115892125483034
afternoon,28.56328,-58.9761,161.0,NN,5.081404364984463
afterward,0.6152634,28.715164,118.0,RB,4.770684624465665
age,-22.18466,-41.601116,335.0,NN,5.814130531825066
aged,15.688439,6.07576,107.0,NNP,4.672828834461906
ago,16.42939,-65.24004,378.0,RB,5.934894195619588
agony,3.6596606,-20.260187,69.0,NN,4.23410650459726
agree,-59.076946,8.387669,70.0,VBP,4.248495242049359
agreed,-20.982035,64.02195,192.0,NN,5.2574953720277815
ah,-28.856543,6.9694843,291.0,NN,5.673323267171493
ahead,50.643787,20.462887,244.0,RB,5.497168225293202
aid,-29.5069,-43.68216,185.0,NN,5.220355825078324
aint,-31.998552,42.575348,93.0,VBP,4.532599493153256
air,42.577484,0.41819078,829.0,NN,6.720220155135295
alarm,5.583584,-18.739616,66.0,NN,4.189654742026425
alas,-7.584541,28.092152,103.0,NN,4.634728988229636
ale,22.36412,-24.84007,120.0,NN,4.787491742782046
alike,-11.02351,-2.71276,115.0,RB,4.74493212836325
alive,-18.127964,28.243555,268.0,JJ,5.5909869805108565
allow,-64.472824,5.299404,111.0,VB,4.709530201312334
allowed,-24.777325,29.688383,148.0,VBN,4.997212273764115
aloud,-5.0659103,27.98826,132.0,NN,4.882801922586371
altogether,-11.076423,17.489218,69.0,RB,4.23410650459726
amid,46.328316,22.966274,66.0,IN,4.189654742026425
amidst,46.61457,23.087467,151.0,IN,5.017279836814924
ample,26.745148,-9.931312,83.0,JJ,4.418840607796598
ancient,27.737408,-9.656206,174.0,JJ,5.159055299214529
anger,11.729368,-19.516258,157.0,NN,5.056245805348308
angrily,-5.2115607,29.243998,53.0,NN,3.970291913552122
angry,-13.496547,16.992678,303.0,JJ,5.713732805509369
anguish,8.2969475,-17.547064,61.0,NN,4.110873864173311
animal,3.1061106,-21.49471,74.0,NN,4.30406509320417
animals,9.235206,-35.025234,55.0,NNS,4.007333185232471
announced,-18.286543,68.71346,125.0,VBD,4.8283137373023015
answer,-33.11237,-23.924133,560.0,NN,6.327936783729195
answered,-23.376066,69.15109,813.0,VBD,6.70073110954781
anxious,-14.601323,17.138334,165.0,JJ,5.10594547390058
anxiously,-2.4170437,32.65984,68.0,RB,4.219507705176107
anybody,-37.90778,9.840628,76.0,NN,4.330733340286331
apart,10.435279,32.022945,166.0,RB,5.111987788356544
apartment,48.852512,-15.47827,61.0,NN,4.110873864173311
apparently,10.336497,2.7539258,55.0,RB,4.007333185232471
appear,-57.247414,1.5930196,132.0,VB,4.882801922586371
appearance,-21.533821,-31.714067,151.0,NN,5.017279836814924
appeared,-24.666441,51.045544,338.0,VBD,5.823045895483019
appears,-15.5437155,44.95986,66.0,VBZ,4.189654742026425
apple,29.842972,-8.941613,59.0,NN,4.07753744390572
apples,20.135603,-27.868982,54.0,NNS,3.9889840465642745
approach,46.879078,-42.13361,102.0,NN,4.624972813284271
approached,4.615289,53.296894,100.0,VBD,4.605170185988092
approaching,19.163023,18.129665,68.0,VBG,4.219507705176107
arch,39.43056,-11.424213,60.0,NN,4.0943445622221
archers,15.738562,-41.41468,97.0,NNS,4.574710978503383
arm,40.514885,-41.382896,824.0,NN,6.714170529909472
armed,19.163723,0.41902217,75.0,VBN,4.31748811353631
armies,0.88207644,-42.47853,86.0,NNS,4.454347296253507
armor,24.54804,-5.7377987,273.0,NN,5.60947179518496
armored,20.695847,0.68981415,56.0,JJ,4.02535169073515
armory,52.263252,-5.3393216,54.0,NN,3.9889840465642745
armour,19.585478,-43.688274,84.0,NN,4.430816798843313
arms,48.67906,-31.970871,1132.0,NNS,7.0317412587631285
army,-0.3690671,-21.599346,149.0,NN,5.003946305945459
arrival,-18.441265,-41.87221,59.0,NN,4.07753744390572
arrived,4.4310904,68.795525,154.0,VBD,5.0369526024136295
arrow,34.306236,-42.844654,218.0,NN,5.384495062789089
arrows,16.216328,-41.204964,214.0,NNS,5.365976015021851
art,-26.615002,-33.282314,125.0,NN,4.8283137373023015
arya,-4.19146,32.68976,1324.0,NNP,7.188412736496954
ash,33.370445,1.9668758,51.0,NN,3.9318256327243257
ashamed,-26.307402,26.657623,78.0,VBN,4.356708826689592
ashes,41.58656,-4.3597555,95.0,NNS,4.553876891600541
ashore,8.566906,28.857725,52.0,RB,3.9512437185814275
aside,10.679612,29.799913,329.0,RB,5.796057750765372
ask,-63.72203,8.839709,597.0,VB,6.391917113392602
asked,-21.56808,67.91862,1626.0,VBD,7.3938782901077555
asking,-33.541145,32.51527,101.0,VBG,4.61512051684126
asleep,6.6698403,17.60137,238.0,RB,5.472270673671475
aspect,4.1851907,-20.662004,62.0,NN,4.127134385045092
assured,-10.875619,56.06905,65.0,VBD,4.174387269895637
astonishment,8.901845,-18.321653,55.0,NN,4.007333185232471
ate,7.302137,57.15117,138.0,VBP,4.927253685157205
atop,50.117588,23.59415,128.0,IN,4.852030263919617
attack,-1.0832868,-22.715818,129.0,NN,4.859812404361672
attempt,-43.162205,-25.781454,99.0,NN,4.59511985013459
attend,-71.07417,-11.71514,127.0,VB,4.844187086458591
attention,-16.455069,-49.138546,163.0,NN,5.093750200806762
aunt,-23.939543,-54.939354,110.0,NN,4.700480365792417
autumn,10.967335,-1.4298621,75.0,NN,4.31748811353631
avoid,-56.676575,-1.0704312,63.0,VB,4.143134726391533
awake,-15.876507,26.750942,96.0,NN,4.564348191467836
aware,-21.065096,15.294752,111.0,JJ,4.709530201312334
away,11.672015,29.909952,2352.0,RB,7.763021309018518
awful,-6.9150243,5.5717793,109.0,JJ,4.6913478822291435
axe,34.326683,-42.81594,216.0,NN,5.375278407684165
axes,17.127722,-40.407055,77.0,NNS,4.343805421853684
ay,-28.105204,7.877823,106.0,NN,4.663439094112067
aye,-28.850496,7.3462286,149.0,NN,5.003946305945459
babe,-11.595665,-20.984032,82.0,NN,4.406719247264253
baby,-27.067055,-51.173336,140.0,NN,4.941642422609304
backed,25.934326,49.76219,75.0,VBD,4.31748811353631
backs,16.679098,-45.9372,61.0,NNS,4.110873864173311
backward,8.5224285,32.692352,91.0,NN,4.51085950651685
bad,-17.287943,12.31954,440.0,JJ,6.0867747269123065
bade,-1.7485031,53.391758,70.0,VBD,4.248495242049359
badly,-13.678617,20.879925,74.0,RB,4.30406509320417
bag,20.842728,-19.743412,118.0,NN,4.770684624465665
bald,16.836267,5.9867225,79.0,NN,4.3694478524670215
band,6.886008,-37.142483,116.0,NN,4.7535901911063645
bands,0.1930289,-42.79718,93.0,NN,4.532599493153256
bank,56.59649,-2.1377926,182.0,NN,5.204006687076795
banks,51.18845,1.9600084,70.0,NNS,4.248495242049359
banner,27.510422,-33.00714,110.0,NN,4.700480365792417
bannermen,-12.656999,-55.538506,78.0,NNS,4.356708826689592
banners,17.093355,-44.395218,166.0,NNS,5.111987788356544
bar,53.324337,-4.711328,69.0,NN,4.23410650459726
bare,23.694908,9.254869,192.0,NN,5.2574953720277815
bark,34.65882,-21.335054,67.0,NN,4.204692619390966
barred,22.229986,37.410217,53.0,VBD,3.970291913552122
bars,48.858624,-6.3320947,95.0,NNS,4.553876891600541
base,60.280334,-8.945189,65.0,NN,4.174387269895637
basin,27.25952,-21.943752,57.0,NN,4.04305126783455
basket,31.419548,-22.050571,71.0,NN,4.2626798770413155
bastard,-30.063387,-54.892216,309.0,NN,5.733341276897746
bastards,-2.1444314,-50.328957,71.0,NNS,4.2626798770413155
bath,18.01161,-18.168568,69.0,NN,4.23410650459726
bathed,7.2576675,51.397575,62.0,VBN,4.127134385045092
battle,-0.2731452,-34.362236,595.0,NN,6.38856140554563
battlements,51.92218,-4.80829,58.0,NNS,4.060443010546419
battles,-4.4004416,-45.666546,79.0,NNS,4.3694478524670215
bay,51.31846,-4.072511,102.0,NN,4.624972813284271
beadle,-14.018631,-15.366122,85.0,NN,4.442651256490317
bear,-61.100975,-2.8998744,707.0,VB,6.561030665896573
beard,42.7347,-25.400768,245.0,NN,5.501258210544727
bearing,23.531406,-16.432117,92.0,NN,4.5217885770490405
bears,-8.190669,45.304302,120.0,VBZ,4.787491742782046
beast,19.595781,-22.180141,132.0,NN,4.882801922586371
beasts,10.524596,-38.5038,89.0,NNS,4.48863636973214
beat,-62.569984,-13.075676,203.0,NN,5.313205979041787
beaten,25.250397,26.92327,61.0,VBN,4.110873864173311
beating,20.432926,6.306686,89.0,VBG,4.48863636973214
beautiful,-10.707815,9.596879,306.0,JJ,5.723585101952381
beauty,-16.120667,-38.271904,164.0,NN,5.099866427824199
bed,53.044743,-23.393183,941.0,NN,6.846943139585379
bedchamber,52.24975,-22.697,95.0,NN,4.553876891600541
beds,14.566208,-45.48427,105.0,NNS,4.653960350157523
beer,20.50052,-21.158924,89.0,NN,4.48863636973214
beg,-55.523224,10.86205,151.0,VB,5.017279836814924
began,-25.9113,53.249184,945.0,VBD,6.851184927493743
beggar,-22.237755,-17.952732,56.0,NN,4.02535169073515
begged,-18.203743,55.314194,99.0,VBD,4.59511985013459
begging,-35.387737,-42.208862,76.0,VBG,4.330733340286331
begin,-58.901573,2.9406772,137.0,VB,4.919980925828125
beginning,-27.844128,27.288774,154.0,VBG,5.0369526024136295
begun,-7.8787804,67.777695,153.0,VBN,5.030437921392435
beheld,3.51187,53.922718,98.0,VBD,4.584967478670572
behold,-70.08873,-14.685046,113.0,VB,4.727387818712341
believe,-58.328247,12.018395,560.0,VBP,6.327936783729195
believed,-17.929071,61.089096,160.0,VBD,5.075173815233827
bell,40.730324,-15.743342,183.0,NN,5.209486152841421
bells,22.397388,-38.31112,115.0,NNS,4.74493212836325
belly,43.49807,-37.700687,207.0,NN,5.332718793265369
belonged,-16.564789,52.545273,68.0,VBD,4.219507705176107
belt,38.655746,-33.51611,137.0,NN,4.919980925828125
bench,55.92131,-8.061502,99.0,NN,4.59511985013459
bend,-65.180824,-14.809981,121.0,VB,4.795790545596741
bending,20.126953,43.6026,88.0,VBG,4.477336814478207
beneath,50.065735,23.757168,901.0,IN,6.803505257608338
bent,20.167395,46.627644,220.0,NN,5.393627546352362
best,-26.557087,-0.8779682,845.0,JJS,6.739336627357174
betrayed,-9.803038,58.055286,69.0,VBN,4.23410650459726
better,-39.480785,-4.3816037,1207.0,JJR,7.095893221097532
bid,-21.049324,52.282776,162.0,VB,5.087596335232384
big,-1.526976,7.5028443,489.0,JJ,6.192362489474872
bigger,-37.00658,-4.87548,71.0,JJR,4.2626798770413155
bird,-13.950631,-19.120794,269.0,NN,5.594711379601839
birds,3.2683728,-50.638874,239.0,NNS,5.476463551931511
birth,-22.776089,-36.9819,140.0,NN,4.941642422609304
bit,14.295329,-27.689455,313.0,NN,5.746203190540153
bite,29.698828,-37.694542,112.0,NN,4.718498871295094
bits,34.12658,-1.243557,64.0,NNS,4.1588830833596715
bitter,4.542619,7.7995434,141.0,JJ,4.948759890378168
bitterly,-5.430099,28.143492,78.0,NN,4.356708826689592
black,26.031193,1.2603234,2008.0,JJ,7.60489448081162
blackened,32.988876,2.5642953,58.0,VBN,4.060443010546419
blade,36.694954,-37.584976,319.0,NN,5.765191102784844
blades,18.862371,-37.30318,80.0,NNS,4.382026634673881
blame,-69.17363,4.0983925,113.0,VB,4.727387818712341
blank,40.802475,-15.598028,58.0,NN,4.060443010546419
blanket,34.808094,-23.558586,61.0,NN,4.110873864173311
blankets,20.114523,-41.01154,65.0,NNS,4.174387269895637
blaze,36.115963,-6.940204,92.0,NN,4.5217885770490405
blazing,28.216959,15.857113,55.0,VBG,4.007333185232471
bleeding,22.79024,16.34259,85.0,NN,4.442651256490317
bless,-67.29282,6.203631,103.0,NN,4.634728988229636
blessed,-19.86727,-0.31055814,73.0,VBN,4.290459441148391
blew,34.169254,48.879128,152.0,VBD,5.0238805208462765
blind,-13.1443405,9.940426,205.0,NN,5.3230099791384085
blinked,14.740651,60.372173,50.0,VBD,3.912023005428146
blood,25.20265,-33.186584,1286.0,NN,7.1592919047975645
bloodriders,-13.452843,-61.117683,73.0,NNS,4.290459441148391
bloody,26.003471,-30.15272,451.0,NN,6.111467339502679
blow,29.409552,-38.98377,270.0,NN,5.598421958998375
blowing,32.988956,15.304421,88.0,VBG,4.477336814478207
blown,30.343666,43.21137,54.0,VBN,3.9889840465642745
blows,40.722248,-2.019288,68.0,NNS,4.219507705176107
blue,27.595612,2.221827,497.0,JJ,6.208590026096629
boar,18.087149,-23.044693,106.0,NN,4.663439094112067
board,60.717243,-4.7015944,152.0,NN,5.0238805208462765
boast,-52.271175,-22.167044,70.0,NN,4.248495242049359
boat,49.9538,-21.073954,188.0,NN,5.236441962829949
boats,14.113526,-43.994358,95.0,NNS,4.553876891600541
bodies,13.308765,-43.295456,96.0,NNS,4.564348191467836
body,42.680485,-38.388245,346.0,NN,5.846438775057725
boiled,23.73788,3.6762662,70.0,VBD,4.248495242049359
bold,-15.397716,1.8275478,264.0,JJ,5.575949103146316
bolt,32.605232,-19.996552,60.0,NN,4.0943445622221
bone,27.088139,5.8802385,133.0,NN,4.890349128221754
bones,26.325346,-33.435966,233.0,NNS,5.4510384535657
book,16.844534,-26.63953,285.0,NN,5.652489180268651
books,5.5960546,-51.162914,153.0,NNS,5.030437921392435
boot,33.815147,-32.9617,62.0,NN,4.127134385045092
boots,44.456673,-33.33155,205.0,NNS,5.3230099791384085
bore,-8.411626,45.700783,222.0,VBD,5.402677381872279
born,-21.69712,45.284584,304.0,VBN,5.717027701406222
borne,-4.6367164,68.67214,98.0,VBN,4.584967478670572
bosom,28.62952,-34.74031,90.0,NN,4.499809670330265
bottle,27.333801,-22.001673,64.0,NN,4.1588830833596715
bought,-10.8636055,61.687073,66.0,VBD,4.189654742026425
bound,24.32283,29.86906,267.0,NN,5.58724865840025
bow,35.475082,-37.13082,300.0,NN,5.703782474656201
bowed,14.447033,48.5995,168.0,VBD,5.123963979403259
bowl,27.799772,-21.401482,102.0,NN,4.624972813284271
box,30.23064,-23.410954,110.0,NN,4.700480365792417
boy,-17.065424,-19.111494,1782.0,NN,7.485491608030754
boys,1.5536209,-56.61062,600.0,NNS,6.396929655216146
bran,-5.151387,30.561897,1127.0,NNP,7.027314514039777
branch,39.846676,-12.396659,56.0,NN,4.02535169073515
branches,46.16539,1.9427037,137.0,NNS,4.919980925828125
brass,22.148285,-3.064372,72.0,NN,4.276666119016055
brave,-16.018055,2.6875973,437.0,NN,6.07993319509559
brazen,23.315454,12.744757,79.0,JJ,4.3694478524670215
bread,22.517605,-25.662645,310.0,NN,5.736572297479192
break,-63.08437,-8.373685,243.0,VB,5.493061443340548
breakfast,2.9344916,-30.872868,174.0,NN,5.159055299214529
breaking,30.2748,34.093056,95.0,VBG,4.553876891600541
breast,42.334812,-39.968483,392.0,NN,5.971261839790462
breastplate,37.25842,-29.464592,62.0,NN,4.127134385045092
breasts,45.71274,-32.500164,98.0,NNS,4.584967478670572
breath,47.469166,-38.590397,414.0,NN,6.025865973825314
breathe,-56.573547,-1.4469919,77.0,VB,4.343805421853684
breathed,3.606259,57.18469,77.0,VBD,4.343805421853684
breathing,29.633465,-1.7522839,123.0,NN,4.812184355372417
breathless,10.733304,13.545976,88.0,NN,4.477336814478207
bred,15.351236,-3.8487403,57.0,VBN,4.04305126783455
breeches,38.076225,-27.83551,103.0,NNS,4.634728988229636
bride,-23.407688,-53.424274,104.0,NN,4.6443908991413725
bridge,50.01792,-8.016089,186.0,NN,5.225746673713202
brief,6.3749375,-4.8778195,80.0,JJ,4.382026634673881
bright,28.47664,3.263853,424.0,JJ,6.049733455231958
bring,-64.76359,-5.632802,613.0,VB,6.418364935936212
bringing,-1.2979679,46.471115,131.0,VBG,4.875197323201151
brings,-8.751965,47.84122,76.0,VBZ,4.330733340286331
broad,22.808237,7.767487,235.0,JJ,5.459585514144159
broke,33.13364,50.257603,366.0,VBD,5.902633333401366
broken,29.20087,42.385857,472.0,JJ,6.156978985585555
bronze,22.838533,-2.5357406,161.0,NN,5.081404364984463
brother,-26.344524,-55.85765,1287.0,NN,7.160069207596127
brothers,-16.454016,-54.553703,709.0,NNS,6.5638555265321274
brought,-4.877946,59.158504,957.0,VBD,6.863803391452954
brow,42.548737,-34.472847,168.0,NN,5.123963979403259
brown,25.936195,2.508461,342.0,JJ,5.834810737062605
brows,45.10875,-30.334755,50.0,NN,3.912023005428146
brush,35.317028,-22.344582,54.0,NN,3.9889840465642745
brushed,20.497448,48.87513,102.0,VBD,4.624972813284271
build,-66.28422,-9.959041,62.0,VB,4.127134385045092
building,38.70275,-2.803167,80.0,NN,4.382026634673881
built,23.340036,32.342274,163.0,VBN,5.093750200806762
bundle,33.62989,-28.347336,58.0,NN,4.060443010546419
burden,-12.519787,-32.158043,64.0,NN,4.1588830833596715
buried,25.949999,23.923527,123.0,VBN,4.812184355372417
burn,-66.58036,-7.628823,163.0,VB,5.093750200806762
burned,23.99844,33.059536,338.0,VBN,5.823045895483019
burning,34.00673,11.845805,315.0,VBG,5.752572638825633
burns,20.27683,16.809023,78.0,NNP,4.356708826689592
burnt,30.944132,28.82035,107.0,JJ,4.672828834461906
burst,30.21899,49.880405,182.0,NN,5.204006687076795
business,-32.409805,-34.781532,295.0,NN,5.68697535633982
busy,-1.9137949,16.410213,102.0,JJ,4.624972813284271
butter,21.30283,-27.201677,68.0,NN,4.219507705176107
buy,-64.413925,-1.9648678,94.0,VB,4.543294782270004
bye,-24.960302,-11.796177,78.0,NN,4.356708826689592
cabin,52.56254,-18.361189,68.0,NN,4.219507705176107
cage,49.959534,-12.821878,68.0,NN,4.219507705176107
called,-4.8487196,58.292683,1020.0,VBD,6.927557906278317
calling,-2.2372544,48.932102,161.0,VBG,5.081404364984463
calls,-9.958759,46.989197,136.0,VBZ,4.912654885736052
calm,-5.659862,17.643585,125.0,NN,4.8283137373023015
came,32.3215,58.271572,2618.0,VBD,7.870165946469845
camp,56.6682,-18.031147,218.0,NN,5.384495062789089
candle,46.48693,-20.358505,233.0,NN,5.4510384535657
candles,46.863674,-5.641716,75.0,NNS,4.31748811353631
cap,37.888294,-27.16504,62.0,NN,4.127134385045092
captain,-24.980694,-59.311512,230.0,NN,5.438079308923196
captains,-12.467166,-56.25316,77.0,NNS,4.343805421853684
captive,-23.681923,-51.78919,114.0,NN,4.736198448394496
captives,7.4290295,-48.792294,74.0,NNS,4.30406509320417
car,26.698849,-42.15171,121.0,NN,4.795790545596741
care,-40.287666,-27.173868,600.0,NN,6.396929655216146
cared,-20.736908,58.170574,57.0,VBD,4.04305126783455
careful,-23.016588,22.056767,129.0,JJ,4.859812404361672
carefully,5.0630336,34.651974,120.0,RB,4.787491742782046
cares,-7.2193594,-43.986816,75.0,NNS,4.31748811353631
carriage,50.645588,-13.963781,58.0,NN,4.060443010546419
carried,21.65597,56.9425,331.0,VBD,5.802118375377063
carry,-65.94885,-7.6349688,198.0,VB,5.288267030694535
carrying,31.75939,35.76619,100.0,VBG,4.605170185988092
carved,30.944447,0.9671137,118.0,VBN,4.770684624465665
case,-28.729996,-27.379108,255.0,NN,5.541263545158426
cast,30.131273,35.577324,208.0,VBD,5.337538079701318
castle,37.283436,-52.236073,753.0,NN,6.6240652277998935
castles,8.727736,-44.438423,92.0,NNS,4.5217885770490405
cat,-10.145977,-20.29828,129.0,NN,4.859812404361672
catch,-68.15202,-7.862549,176.0,VB,5.170483995038151
catching,13.851376,44.422504,55.0,VBG,4.007333185232471
cattle,7.3028913,-44.924393,53.0,NNS,3.970291913552122
caught,16.891937,53.042526,471.0,VBD,6.154858094016418
cause,-30.671255,-34.06965,224.0,NN,5.4116460518550396
caused,-15.85681,46.297802,54.0,VBD,3.9889840465642745
cave,48.3067,-11.262414,101.0,NN,4.61512051684126
cease,-68.066154,-14.631567,57.0,VB,4.04305126783455
ceased,2.3539588,58.965366,93.0,VBD,4.532599493153256
ceiling,42.91963,-7.299011,76.0,NN,4.330733340286331
cell,47.04836,-11.303996,152.0,NN,5.0238805208462765
center,44.26341,-13.420954,73.0,NN,4.290459441148391
certain,-26.670988,28.202002,576.0,JJ,6.3561076606958915
certainly,-37.009094,20.89953,174.0,RB,5.159055299214529
certainty,-20.395378,-26.834867,59.0,NN,4.07753744390572
chain,40.365986,-25.048944,224.0,NN,5.4116460518550396
chained,25.869764,43.56189,52.0,VBN,3.9512437185814275
chains,20.235722,-37.236923,132.0,NNS,4.882801922586371
chair,50.36273,-25.307732,438.0,NN,6.082218910376446
chairs,16.068285,-39.250965,61.0,NNS,4.110873864173311
chamber,53.2133,-21.812918,199.0,NN,5.293304824724492
chambers,23.12285,-46.042606,130.0,NNS,4.867534450455582
champion,-27.180492,-38.89388,57.0,NN,4.04305126783455
chance,-33.6473,-29.331861,280.0,NN,5.634789603169249
change,-47.486034,-20.697958,268.0,NN,5.5909869805108565
changed,-8.952225,64.7914,181.0,VBD,5.198497031265826
character,-23.35443,-34.69583,116.0,NN,4.7535901911063645
charge,-29.13972,-44.10742,155.0,NN,5.043425116919247
charged,5.628559,51.387062,83.0,VBD,4.418840607796598
chariot,26.696764,-42.241093,113.0,NN,4.727387818712341
chariots,1.1075864,-40.278534,52.0,NNS,3.9512437185814275
charms,-13.135746,-48.611156,67.0,NNS,4.204692619390966
chase,36.601433,24.811424,54.0,NN,3.9889840465642745
chased,27.119625,40.613197,53.0,VBD,3.970291913552122
cheek,41.419193,-36.99551,186.0,NN,5.225746673713202
cheeks,44.8898,-32.97922,146.0,NN,4.983606621708336
cheerful,-7.0977273,16.265123,77.0,JJ,4.343805421853684
cheese,22.571138,-26.78151,112.0,NN,4.718498871295094
chest,40.762825,-35.66585,267.0,NN,5.58724865840025
chewed,14.096017,53.215916,50.0,VBD,3.912023005428146
chief,-5.162638,-41.53831,342.0,NN,5.834810737062605
chiefs,-0.35700876,-42.59956,126.0,NNS,4.836281906951478
child,-17.870945,-18.513441,796.0,NN,6.679599185844383
children,-5.470067,-56.025883,791.0,NNS,6.673297967767654
chill,35.339382,7.2583475,112.0,NN,4.718498871295094
chimney,45.9614,-9.048162,94.0,NN,4.543294782270004
chin,41.636597,-34.871864,119.0,NN,4.77912349311153
choice,-34.553013,-27.523628,224.0,NN,5.4116460518550396
choked,10.377775,54.037243,53.0,VBD,3.970291913552122
choose,-63.31133,2.2727919,156.0,VB,5.049856007249537
chose,-16.822872,54.66508,101.0,VBD,4.61512051684126
chosen,-20.77052,40.00315,120.0,VBN,4.787491742782046
chuckled,13.244581,58.65614,55.0,NN,4.007333185232471
church,57.27933,-14.376949,123.0,NN,4.812184355372417
circle,41.33678,-9.159728,129.0,NN,4.859812404361672
circumstances,-13.827623,-33.446712,110.0,NN,4.700480365792417
cities,3.0402021,-44.669224,109.0,NNS,4.6913478822291435
city,37.39465,-52.53735,544.0,NN,6.298949246855942
clad,20.889175,0.10659014,92.0,NN,4.5217885770490405
claim,-36.246986,-37.33485,164.0,NN,5.099866427824199
claimed,-12.296543,62.875298,81.0,VBD,4.394449154672439
claws,41.727615,-30.654268,56.0,NN,4.02535169073515
clean,31.310686,10.014829,223.0,JJ,5.407171771460119
clear,34.667107,8.297075,312.0,JJ,5.7430031878094825
cleared,27.206232,45.74749,84.0,VBD,4.430816798843313
clearly,-9.356661,20.786507,63.0,RB,4.143134726391533
clenched,17.029444,11.861888,54.0,VBD,3.9889840465642745
clever,-15.477865,11.307075,142.0,NN,4.955827057601261
climb,-60.759865,-10.244496,163.0,VB,5.093750200806762
climbed,29.514956,54.913895,225.0,VBD,5.41610040220442
climbing,35.79868,32.205727,82.0,VBG,4.406719247264253
cloak,41.572,-25.02445,682.0,NN,6.525029657843462
cloaks,19.347485,-38.876575,284.0,NNS,5.648974238161206
clock,41.811466,-15.758493,59.0,NN,4.07753744390572
close,5.5284867,36.62123,787.0,RB,6.668228248417403
closed,17.758572,47.174644,441.0,VBD,6.089044875446846
closely,-8.183726,22.176111,79.0,RB,4.3694478524670215
closer,9.204614,26.994347,205.0,NN,5.3230099791384085
closing,21.909336,37.37725,57.0,VBG,4.04305126783455
cloth,26.756956,-2.7914612,140.0,NN,4.941642422609304
clothes,47.481037,-32.41506,293.0,NNS,5.680172609017068
clothing,45.246758,-31.56883,65.0,NN,4.174387269895637
cloud,35.146805,-8.715979,148.0,NN,4.997212273764115
clouds,44.823635,2.9502954,186.0,NN,5.225746673713202
clung,36.63792,44.379395,83.0,NN,4.418840607796598
clutched,12.866002,49.271736,80.0,VBD,4.382026634673881
clutching,14.02272,45.709064,58.0,VBG,4.060443010546419
coach,51.754665,-11.926011,115.0,NN,4.74493212836325
coarse,6.184723,4.892419,60.0,JJ,4.0943445622221
coast,53.313282,-2.2497172,62.0,NN,4.127134385045092
coat,40.11267,-25.122028,123.0,NN,4.812184355372417
cock,-22.924347,-49.81757,58.0,NN,4.060443010546419
cocked,13.701198,48.55891,55.0,VBD,4.007333185232471
coin,-29.809517,-39.283672,132.0,NN,4.882801922586371
cold,34.327724,9.28019,940.0,JJ,6.84587987526405
collar,37.268337,-28.556248,83.0,NN,4.418840607796598
color,13.640499,-13.671193,85.0,NN,4.442651256490317
colors,10.4589815,-37.72601,52.0,NNS,3.9512437185814275
colour,10.327632,-15.025048,69.0,NN,4.23410650459726
column,43.83611,-10.133501,88.0,NN,4.477336814478207
combat,-7.3884897,-39.088486,122.0,NN,4.804021044733257
come,-75.42511,-4.2306705,3184.0,VB,8.065893546964274
comes,32.324795,58.304924,332.0,VBZ,5.805134968916488
comfort,-37.87814,-30.568033,143.0,NN,4.962844630259907
comfortable,-9.398415,18.585314,82.0,JJ,4.406719247264253
coming,-1.3231533,42.45048,703.0,VBG,6.555356891810665
command,-37.867916,-38.52191,409.0,NN,6.013715156042802
commanded,-20.844858,54.00127,252.0,VBD,5.529429087511423
commands,-12.404503,-57.255604,162.0,NN,5.087596335232384
common,0.83212554,-4.0686684,308.0,JJ,5.730099782973574
companion,-25.011343,-53.722355,148.0,NN,4.997212273764115
companions,-16.404457,-53.807343,153.0,NNS,5.030437921392435
company,-28.41925,-45.096798,354.0,NN,5.869296913133774
complain,-58.465183,7.74024,65.0,VB,4.174387269895637
complained,7.167868,59.380096,80.0,NN,4.382026634673881
complete,-2.4122708,-0.41044867,66.0,JJ,4.189654742026425
