book_id,chap_num,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,polarity,tfidf,label
3,67,0.2676056338028169,0.18028169014084508,0.3323943661971831,0.2563380281690141,0.21690140845070421,0.22253521126760564,0.10704225352112676,0.37183098591549296,-0.22253521126760564,0.0411012535992636,"A Storm of Swords, by RR Martin–F"
3,68,0.31596091205211724,0.18892508143322476,0.1986970684039088,0.3973941368078176,0.1986970684039088,0.3485342019543974,0.1465798045602606,0.2736156351791531,-0.33876221498371334,0.02751413799956312,"A Storm of Swords, by RR Martin–F"
3,69,0.3047619047619048,0.21587301587301588,0.23492063492063492,0.3968253968253968,0.2,0.41904761904761906,0.13333333333333333,0.2761904761904762,-0.36507936507936506,0.026986714855464024,"A Storm of Swords, by RR Martin–F"
3,70,0.28152492668621704,0.25806451612903225,0.21407624633431085,0.3343108504398827,0.2697947214076246,0.2697947214076246,0.16422287390029325,0.36950146627565983,-0.1466275659824047,0.016609737485839302,"A Storm of Swords, by RR Martin–F"
3,71,0.26262626262626265,0.25252525252525254,0.31313131313131315,0.26262626262626265,0.30303030303030304,0.30303030303030304,0.1717171717171717,0.3939393939393939,-0.18181818181818182,0.036253880655357396,"A Storm of Swords, by RR Martin–F"
3,72,0.1711229946524064,0.2994652406417112,0.26737967914438504,0.26737967914438504,0.40641711229946526,0.26737967914438504,0.26737967914438504,0.41711229946524064,0.0106951871657754,0.03184816006329232,"A Storm of Swords, by RR Martin–F"
3,73,0.17567567567567569,0.23873873873873874,0.26576576576576577,0.26576576576576577,0.3333333333333333,0.2905405405405405,0.16666666666666666,0.45045045045045046,-0.033783783783783786,0.03373049242836571,"A Storm of Swords, by RR Martin–F"
3,74,0.24855491329479767,0.20809248554913296,0.24277456647398843,0.27167630057803466,0.2658959537572254,0.36416184971098264,0.1676300578034682,0.32947976878612717,-0.2138728323699422,0.027989156407312806,"A Storm of Swords, by RR Martin–F"
3,75,0.23952095808383234,0.2215568862275449,0.32335329341317365,0.3023952095808383,0.23053892215568864,0.32335329341317365,0.1317365269461078,0.4311377245508982,-0.16467065868263472,0.03924882872217131,"A Storm of Swords, by RR Martin–F"
3,76,0.2465753424657534,0.2100456621004566,0.2876712328767123,0.2831050228310502,0.2465753424657534,0.2054794520547945,0.1598173515981735,0.4063926940639269,-0.0867579908675799,0.030786924718846576,"A Storm of Swords, by RR Martin–F"
3,77,0.35947712418300654,0.24183006535947713,0.1568627450980392,0.3202614379084967,0.20261437908496732,0.39869281045751637,0.16339869281045752,0.2679738562091503,-0.4444444444444444,0.030414561184820596,"A Storm of Swords, by RR Martin–F"
3,78,0.37681159420289856,0.17391304347826086,0.18840579710144928,0.34782608695652173,0.18840579710144928,0.4492753623188406,0.17391304347826086,0.36231884057971014,-0.2318840579710145,0.028703738181972117,"A Storm of Swords, by RR Martin–F"
3,79,0.36180904522613067,0.22110552763819097,0.2613065326633166,0.3768844221105528,0.2814070351758794,0.38190954773869346,0.1457286432160804,0.32160804020100503,-0.21105527638190955,0.03513033361095699,"A Storm of Swords, by RR Martin–F"
3,80,0.2759493670886076,0.1949367088607595,0.3037974683544304,0.3341772151898734,0.23544303797468355,0.3367088607594937,0.14430379746835442,0.37468354430379747,-0.18734177215189873,0.028609943016110105,"A Storm of Swords, by RR Martin–F"
3,81,0.2041522491349481,0.22145328719723184,0.28027681660899656,0.25951557093425603,0.2664359861591695,0.21453287197231835,0.10034602076124567,0.5536332179930796,0.006920415224913495,0.04671868442041296,"A Storm of Swords, by RR Martin–F"
3,82,0.17433414043583534,0.29539951573849876,0.2857142857142857,0.23002421307506055,0.4116222760290557,0.23486682808716708,0.17433414043583534,0.49878934624697335,0.13317191283292978,0.04139093905148851,"A Storm of Swords, by RR Martin–F"
3,83,0.3220338983050847,0.1864406779661017,0.288135593220339,0.288135593220339,0.2542372881355932,0.3728813559322034,0.1864406779661017,0.3050847457627119,-0.2542372881355932,0.03456236732899935,"A Storm of Swords, by RR Martin–F"
3,84,0.2974683544303797,0.08860759493670886,0.310126582278481,0.35443037974683544,0.13291139240506328,0.36075949367088606,0.0949367088607595,0.379746835443038,-0.2848101265822785,0.04043091561968548,"A Storm of Swords, by RR Martin–F"
3,85,0.3035230352303523,0.3062330623306233,0.22764227642276422,0.38482384823848237,0.24390243902439024,0.24661246612466126,0.1897018970189702,0.37669376693766937,-0.14634146341463414,0.03509772299762315,"A Storm of Swords, by RR Martin–F"
3,86,0.29651162790697677,0.29651162790697677,0.19476744186046513,0.37790697674418605,0.3081395348837209,0.30523255813953487,0.18023255813953487,0.3953488372093023,-0.04941860465116279,0.016125868190583124,"A Storm of Swords, by RR Martin–F"
3,87,0.2356687898089172,0.2070063694267516,0.3184713375796178,0.2929936305732484,0.2229299363057325,0.24203821656050956,0.12101910828025478,0.445859872611465,-0.1942675159235669,0.04700522449052006,"A Storm of Swords, by RR Martin–F"
3,88,0.3722627737226277,0.17153284671532848,0.2737226277372263,0.4233576642335766,0.1897810218978102,0.3686131386861314,0.10218978102189781,0.34306569343065696,-0.3357664233576642,0.02435030402662098,"A Storm of Swords, by RR Martin–F"
3,89,0.3407079646017699,0.22123893805309736,0.3230088495575221,0.3893805309734513,0.2610619469026549,0.37610619469026546,0.16371681415929204,0.2831858407079646,-0.3185840707964602,0.02088621209262938,"A Storm of Swords, by RR Martin–F"
3,90,0.21951219512195122,0.2634146341463415,0.2682926829268293,0.24878048780487805,0.28292682926829266,0.2780487804878049,0.14634146341463414,0.43414634146341463,-0.05365853658536585,0.027422813391604076,"A Storm of Swords, by RR Martin–F"
3,91,0.15311004784688995,0.20574162679425836,0.2631578947368421,0.2727272727272727,0.24880382775119617,0.2535885167464115,0.12440191387559808,0.5550239234449761,0.014354066985645933,0.052778342167003875,"A Storm of Swords, by RR Martin–F"
3,92,0.3232758620689655,0.10775862068965517,0.3103448275862069,0.3879310344827586,0.09482758620689655,0.375,0.09482758620689655,0.30603448275862066,-0.39655172413793105,0.03515602556463704,"A Storm of Swords, by RR Martin–F"
3,93,0.21030042918454936,0.2317596566523605,0.2875536480686695,0.3090128755364807,0.22746781115879827,0.2446351931330472,0.12446351931330472,0.45493562231759654,-0.07725321888412018,0.03561230950309637,"A Storm of Swords, by RR Martin–F"
